User Id,Quesh,Quesh Date,Respo,Respo Rating,Respo Comment
23,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Either snowboarding because I love it or diving because Tom Daley ,5,...
22,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,"Ballet if thats a sport? If not, swimming. ",5,...
15,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Equestrian,5,...
51,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,"Basketball - great contracts, long career, not a huge physical toll, and a summer offseason ?",3,...
14,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Probably tennis for the high-end sponsors ?,5,...
48,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Skateboarding ,5,...
17,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Hang gliding ,3,...
11,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Football,5,...
4,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Gymnastics ??,5,...
67,"If you could be a professional athlete in any one sport, which would you choose?",2021-10-21,Tennis!!! ?,3,...
5,What memory will always make you laugh?,2021-10-20,Most memories made with my husband and my children! ??????,5,...
84,What memory will always make you laugh?,2021-10-20,"When I found a dead bat (it looked like a gremlin) and put it on my boyfriends roommates car as a practical joke! He was so freaked out by it. Even better my friends tell this story as an example of how warped my sense of humor is, and that just makes me laugh more.",5,...
